"American Pie","magnet:?xt=urn:btih:1806114ED614E4DBA16483F5488CE8164DB36BA0&tr=http%3A%2F%2Fbt4.t-ru.org%2Fann%3Fmagnet&dn=%D0%90%D0%BC%D0%B5%D1%80%D0%B8%D0%BA%D0%B0%D0%BD%D1%81%D0%BA%D0%B8%D0%B9%20%D0%BF%D0%B8%D1%80%D0%BE%D0%B3%20%2F%20American%20Pie%20(%D0%9F%D0%BE%D0%BB%20%D0%92%D0%B0%D0%B9%D1%86%20%2F%20Paul%20Weitz%2C%20%D0%9A%D1%80%D0%B8%D1%81%20%D0%92%D0%B0%D0%B9%D1%86%20%2F%20Chris%20Weitz)%20%5B1999%2C%20%D0%A1%D0%A8%D0%90%2C%20%D0%BA%D0%BE%D0%BC%D0%B5%D0%B4%D0%B8%D1%8F%2C%20BDRip%20720p%5D%20Dub%20%2B%20AVO%20(%D0%96%D0%B8%D0%B2%D0%BE%D0%B2)%20%2B%20Original%20Eng"
"The Grinch (2018)","magnet:?xt=urn:btih:0F5B59B98EFA428976F0305D089EDFD41CE922CC&tr=http%3A%2F%2Fbt2.t-ru.org%2Fann%3Fmagnet&dn=%D0%93%D1%80%D0%B8%D0%BD%D1%87%20%2F%20The%20Grinch%20(%D0%AF%D1%80%D1%80%D0%BE%D1%83%20%D0%A7%D0%B5%D0%B9%D0%BD%D0%B8%20%2F%20Yarrow%20Cheney%2C%20%D0%A1%D0%BA%D0%BE%D1%82%D1%82%20%D0%9C%D0%BE%D1%83%D0%B6%D0%B5%D1%80%20%2F%20Scott%20Mosier)%20%5B2018%2C%20%D0%A1%D0%A8%D0%90%2C%20%D0%BC%D1%83%D0%BB%D1%8C%D1%82%D1%84%D0%B8%D0%BB%D1%8C%D0%BC%2C%20%D1%84%D1%8D%D0%BD%D1%82%D0%B5%D0%B7%D0%B8%2C%20%D0%BA%D0%BE%D0%BC%D0%B5%D0%B4%D0%B8%D1%8F%2C%20%D1%81%D0%B5%D0%BC%D0%B5%D0%B9%D0%BD%D1%8B%D0%B9%2C%20BDRip%201080p%5D%20Dub%20(Ru"
"Mary Poppins Returns","magnet:?xt=urn:btih:F37CD9EBF20A80A783B91B4475DB4192CD3FE530&tr=http%3A%2F%2Fbt3.t-ru.org%2Fann%3Fmagnet&dn=%D0%9C%D1%8D%D1%80%D0%B8%20%D0%9F%D0%BE%D0%BF%D0%BF%D0%B8%D0%BD%D1%81%20%D0%B2%D0%BE%D0%B7%D0%B2%D1%80%D0%B0%D1%89%D0%B0%D0%B5%D1%82%D1%81%D1%8F%20%2F%20Mary%20Poppins%20Returns%20(%D0%A0%D0%BE%D0%B1%20%D0%9C%D0%B0%D1%80%D1%88%D0%B0%D0%BB%D0%BB%20%2F%20Rob%20Marshall)%20%5B2018%2C%20%D0%A1%D0%A8%D0%90%2C%20%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B1%D1%80%D0%B8%D1%82%D0%B0%D0%BD%D0%B8%D1%8F%2C%20%D0%BC%D1%8E%D0%B7%D0%B8%D0%BA%D0%BB%2C%20%D1%84%D1%8D%D0%BD%D1%82%D0%B5%D0%B7%D0%B8%2C%20%D0%BA%D0%BE%D0%BC%D0%B5%D0%B4%D0%B8%D1%8F%2C%20%D1%81%D0%B5%D0%BC%D0%B5%D0%B9%D0%BD%D1%8B%D0%B9%2C%20BDRip%2010"
Sausage Party,"magnet:?xt=urn:btih:7F5114B544AF3B6C3A1FC5A9FC758A5107730816&tr=http%3A%2F%2Fbt.t-ru.org%2Fann%3Fmagnet"
Four Weddings and a Funeral,"magnet:?xt=urn:btih:CC7CB140A785A267DAEE33138ACFDC85001595D0&tr=http%3A%2F%2Fbt4.t-ru.org%2Fann%3Fmagnet"
Kung Fu Panda,"magnet:?xt=urn:btih:46B3302461A002F6C6F038A4A7E023C9C3C89C38&tr=http%3A%2F%2Fbt2.t-ru.org%2Fann%3Fmagnet"
Kung Fu Panda 2,"magnet:?xt=urn:btih:386987ABF3C6E10B1B683A807E082C2BF5E12CA1&tr=http%3A%2F%2Fbt3.t-ru.org%2Fann%3Fmagnet"
Kung Fu Panda 3,"magnet:?xt=urn:btih:365B9CEEEA68D0E055FCD1FAA289CE4FA81A8024&tr=http%3A%2F%2Fbt4.t-ru.org%2Fann%3Fmagnet"
The Secret Life of Walter Mitty,"magnet:?xt=urn:btih:BC1E27C32FCF584F0AF7FA3B376743AF0415F57A&tr=http%3A%2F%2Fbt2.t-ru.org%2Fann%3Fmagnet"
Shaft,"magnet:?xt=urn:btih:B05F633BD71A06C6D412E51368AD63C255DDC3E2&tr=http%3A%2F%2Fbt3.t-ru.org%2Fann%3Fmagnet"
Men in Black International,"magnet:?xt=urn:btih:B31B35B449040E030867A238ECDE1593038BD1D2&tr=http%3A%2F%2Fbt3.t-ru.org%2Fann%3Fmagnet"
Keeping Up with the Joneses,"magnet:?xt=urn:btih:A20F3561BCDD42A3CDBA0BACD495384922E420AF&tr=http%3A%2F%2Fbt.t-ru.org%2Fann%3Fmagnet"
The Secret Life of Pets 2,"magnet:?xt=urn:btih:17966F06E7FA4E4B9FA6B0EF9AEA7218370C0E54&tr=http%3A%2F%2Fbt4.t-ru.org%2Fann%3Fmagnet"
"The Hitman's Bodyguard","magnet:?xt=urn:btih:E750C5E5B1252545CC929F7864BF09084032A7BF&tr=http%3A%2F%2Fbt4.t-ru.org%2Fann%3Fmagnet"
Central Intelligence,"magnet:?xt=urn:btih:5284B41BDDF56D3D56E10A5CBFCEC03CF6AB78EB&tr=http%3A%2F%2Fbt3.t-ru.org%2Fann%3Fmagnet"
Chaos,"magnet:?xt=urn:btih:F652FA43F4F502BB08E269EF7E2BA6F8398E7B86&tr=http%3A%2F%2Fbt3.t-ru.org%2Fann%3Fmagnet"
3 Days to Kill,"magnet:?xt=urn:btih:03F0B9806AED471E93F0D3F3BEFAEDBCAAAD70D4&tr=http%3A%2F%2Fbt2.t-ru.org%2Fann%3Fmagnet"
"Self/less","magnet:?xt=urn:btih:46B3894F55BBBC51C44BF0A362224F5563D1E4DE&tr=http%3A%2F%2Fbt2.t-ru.org%2Fann%3Fmagnet"
Bright,"magnet:?xt=urn:btih:83BCC1F8D061F43B9E722E8F81EEF99B589D2B90&tr=http%3A%2F%2Fbt3.t-ru.org%2Fann%3Fmagnet"
Demolition Man,"magnet:?xt=urn:btih:6C595FB14DFC967FD2E14A38CE485978D19DB524&tr=http%3A%2F%2Fbt.t-ru.org%2Fann%3Fmagnet"
Once Upon a Time ... in Hollywood,"magnet:?xt=urn:btih:A79A28D9D1BE3457EA545ECE69C96FE6E62FA898&tr=http%3A%2F%2Fbt2.t-ru.org%2Fann%3Fmagnet"
"Primer","magnet:?xt=urn:btih:EF4D4382D3786E1353577E46863A5752C5268C3D&tr=http%3A%2F%2Fbt4.t-ru.org%2Fann%3Fmagnet"
"Ride Along 2","magnet:?xt=urn:btih:E61B332D846EBAE2C9FE69F71721D05C5950B2FE&tr=http%3A%2F%2Fbt.t-ru.org%2Fann%3Fmagnet"
"A Dog's Journey","magnet:?xt=urn:btih:F6CF2921BC956092ED435CF687BA75E8260CA6BD&tr=http%3A%2F%2Fbt.t-ru.org%2Fann%3Fmagnet"
"The Lion King (2019)","magnet:?xt=urn:btih:EC47184CA72CDB8AC7962B664C98AB23959B19AD&tr=http%3A%2F%2Fbt4.t-ru.org%2Fann%3Fmagnet"
"Skyscraper","magnet:?xt=urn:btih:652FE25A4FE2E14EFC22798315EF5BAD6BAD73BC&tr=http%3A%2F%2Fbt4.t-ru.org%2Fann%3Fmagnet"
6 Underground,"magnet:?xt=urn:btih:37BB9BB2DAB12B0986FE5CFED571D1D9A56FA129&tr=http%3A%2F%2Fbt.t-ru.org%2Fann%3Fmagnet&dn=%D0%9F%D1%80%D0%B8%D0%B7%D1%80%D0%B0%D1%87%D0%BD%D0%B0%D1%8F%20%D1%88%D0%B5%D1%81%D1%82%D1%91%D1%80%D0%BA%D0%B0%20%2F%20%D0%A8%D0%B5%D1%81%D1%82%D0%B5%D1%80%D0%BE%20%D0%B2%D0%BD%D0%B5%20%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD%D0%B0%20%2F%206%20Underground%20(%D0%9C%D0%B0%D0%B9%D0%BA%D0%BB%20%D0%91%D1%8D%D0%B9)%20%5B2019%2C%20%D0%A1%D0%A8%D0%90%2C%20%D0%B1%D0%BE%D0%B5%D0%B2%D0%B8%D0%BA%2C%20%D1%82%D1%80%D0%B8%D0%BB%D0%BB%D0%B5%D1%80%2C%20WEB-DL%201080p%5D%20Dub%20(%D0%9F%D0%B8%D1%84%D0%B0%D0%B3%D0%BE%D1%80)%20%2B%20Sub%20(Rus%2C%20Eng%2C%20Ara%2C%20Cz"
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","magnet:?xt=urn:btih:AF3F8911377BF823415152CA67BD3AA95E3F16C8&tr=http%3A%2F%2Fbt.t-ru.org%2Fann%3Fmagnet&dn=%D0%A5%D1%80%D0%BE%D0%BD%D0%B8%D0%BA%D0%B8%20%D0%9D%D0%B0%D1%80%D0%BD%D0%B8%D0%B8%3A%20%D0%9B%D0%B5%D0%B2%2C%20%D0%BA%D0%BE%D0%BB%D0%B4%D1%83%D0%BD%D1%8C%D1%8F%20%D0%B8%20%D0%B2%D0%BE%D0%BB%D1%88%D0%B5%D0%B1%D0%BD%D1%8B%D0%B9%20%D1%88%D0%BA%D0%B0%D1%84%20%2F%20The%20Chronicles%20of%20Narnia%3A%20The%20Lion%2C%20the%20Witch%20and%20the%20Wardrobe%20(%D0%AD%D0%BD%D0%B4%D1%80%D1%8E%20%D0%90%D0%B4%D0%B0%D0%BC%D1%81%D0%BE%D0%BD%20%2F%20Andrew%20Adamson)%20%5B2005"
Red,"magnet:?xt=urn:btih:DE4CC3F954BF9B77BE2B7C86E82F5000233D1D3A&tr=http%3A%2F%2Fbt2.t-ru.org%2Fann%3Fmagnet&dn=%D0%A0%D0%AD%D0%94%20%2F%20Red%20(%D0%A0%D0%BE%D0%B1%D0%B5%D1%80%D1%82%20%D0%A8%D0%B2%D0%B5%D0%BD%D1%82%D0%BA%D0%B5%20%2F%20Robert%20Schwentke)%20%5B2010%2C%20%D0%B1%D0%BE%D0%B5%D0%B2%D0%B8%D0%BA%2C%20%D0%BA%D0%BE%D0%BC%D0%B5%D0%B4%D0%B8%D1%8F%2C%20%D0%BA%D1%80%D0%B8%D0%BC%D0%B8%D0%BD%D0%B0%D0%BB%2C%20BDRip%201080p%5D"
Red 2,"magnet:?xt=urn:btih:FF34DF3D579736861E422AD8B5352632C8F09D90&tr=http%3A%2F%2Fbt4.t-ru.org%2Fann%3Fmagnet&dn=%D0%A0%D0%AD%D0%94%202%20%2F%20Red%202%20(%D0%94%D0%B8%D0%BD%20%D0%9F%D0%B0%D1%80%D0%B8%D0%B7%D0%BE%20%2F%20Dean%20Parisot)%20%5B2013%2C%20%D0%A1%D0%A8%D0%90%2C%20%D0%A4%D1%80%D0%B0%D0%BD%D1%86%D0%B8%D1%8F%2C%20%D0%9A%D0%B0%D0%BD%D0%B0%D0%B4%D0%B0%2C%20%D0%B1%D0%BE%D0%B5%D0%B2%D0%B8%D0%BA%2C%20%D1%82%D1%80%D0%B8%D0%BB%D0%BB%D0%B5%D1%80%2C%20%D0%BA%D0%BE%D0%BC%D0%B5%D0%B4%D0%B8%D1%8F%2C%20%D0%BA%D1%80%D0%B8%D0%BC%D0%B8%D0%BD%D0%B0%D0%BB%2C%20BDRip%201080p%5D%20Dub%20%2B%20AVO%20(%D0%93%D0%B0%D0%B2%D1%80%D0%B8%D0%BB%D0%BE%D0%B2)%20%2B%20Sub%20Rus"
Downton Abbey,"magnet:?xt=urn:btih:C619D8EA5DAE9BBF507A4E43D6E46C3A6D8B8D0C&tr=http%3A%2F%2Fbt.t-ru.org%2Fann%3Fmagnet&dn=%D0%90%D0%B1%D0%B1%D0%B0%D1%82%D1%81%D1%82%D0%B2%D0%BE%20%D0%94%D0%B0%D1%83%D0%BD%D1%82%D0%BE%D0%BD%20%2F%20Downton%20Abbey%20(%D0%9C%D0%B0%D0%B9%D0%BA%D0%BB%20%D0%AD%D0%BD%D0%B3%D0%BB%D0%B5%D1%80%20%2F%20Michael%20Engler)%20%5B2019%2C%20%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B1%D1%80%D0%B8%D1%82%D0%B0%D0%BD%D0%B8%D1%8F%2C%20%D0%A1%D0%A8%D0%90%2C%20%D0%B4%D1%80%D0%B0%D0%BC%D0%B0%2C%20%D0%BC%D0%B5%D0%BB%D0%BE%D0%B4%D1%80%D0%B0%D0%BC%D0%B0%2C%20BDRemux%201080p%5D%20Dub%20%2B%20MVO%20(Pazl%20Voice)%20"
Spider-Man: Far from Home,"magnet:?xt=urn:btih:6CC2200AFAB625836492211853D2A83DB165F272&tr=http%3A%2F%2Fbt.t-ru.org%2Fann%3Fmagnet&dn=%D0%A7%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D0%BA-%D0%BF%D0%B0%D1%83%D0%BA%3A%20%D0%92%D0%B4%D0%B0%D0%BB%D0%B8%20%D0%BE%D1%82%20%D0%B4%D0%BE%D0%BC%D0%B0%20%2F%20Spider-Man%3A%20Far%20from%20Home%20(%D0%94%D0%B6%D0%BE%D0%BD%20%D0%A3%D0%BE%D1%82%D1%82%D1%81%20%2F%20Jon%20Watts)%20%5B2019%2C%20%D0%A1%D0%A8%D0%90%2C%20%D1%84%D0%B0%D0%BD%D1%82%D0%B0%D1%81%D1%82%D0%B8%D0%BA%D0%B0%2C%20%D0%B1%D0%BE%D0%B5%D0%B2%D0%B8%D0%BA%2C%20%D0%BF%D1%80%D0%B8%D0%BA%D0%BB%D1%8E%D1%87%D0%B5%D0%BD%D0%B8%D1%8F%2C%20BDRip%201080p%5D%20Dub%20%2B%20Ukr%20%2B"
Abominable,"magnet:?xt=urn:btih:4BB81BC625374C5776CBE0751920525ECE378D5D&tr=http%3A%2F%2Fbt.t-ru.org%2Fann%3Fmagnet&dn=%D0%AD%D0%B2%D0%B5%D1%80%D0%B5%D1%81%D1%82%20%2F%20Abominable%20%2F%20Everest%20(%D0%94%D0%B6%D0%B8%D0%BB%D0%BB%20%D0%9A%D0%B0%D0%BB%D1%82%D0%BE%D0%BD%2C%20%D0%A2%D0%BE%D0%B4%D0%B4%20%D0%92%D0%B8%D0%BB%D0%B4%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%20%2F%20Jill%20Culton%2C%20Todd%20Wilderman)%20%5B2019%2C%20%D0%A1%D0%A8%D0%90%2C%20%D0%9A%D0%B8%D1%82%D0%B0%D0%B9%20%2C%20%D0%9C%D1%83%D0%BB%D1%8C%D1%82%D1%84%D0%B8%D0%BB%D1%8C%D0%BC%2C%20%D1%84%D1%8D%D0%BD%D1%82%D0%B5%D0%B7%D0%B8%2C%20%D0%BA%D0%BE%D0%BC%D0%B5%D0%B4%D0%B8%D1%8F%2C%20%D0%BF%D1%80%D0%B8%D0%BA%D0%BB%D1%8E%D1%87%D0%B5"
Maverick,"magnet:?xt=urn:btih:7AC30E53A1C7A30A7EA99DAE88885C07DB83EFFE&tr=http%3A%2F%2Fbt3.t-ru.org%2Fann%3Fmagnet&dn=%D0%9C%D1%8D%D0%B2%D0%B5%D1%80%D0%B8%D0%BA%20%2F%20Maverick%20(%D0%A0%D0%B8%D1%87%D0%B0%D1%80%D0%B4%20%D0%94%D0%BE%D0%BD%D0%BD%D0%B5%D1%80%20%2F%20Richard%20Donner)%20%5B1994%2C%20%D0%BA%D0%BE%D0%BC%D0%B5%D0%B4%D0%B8%D1%8F%2C%20%D0%BF%D1%80%D0%B8%D0%BA%D0%BB%D1%8E%D1%87%D0%B5%D0%BD%D0%B8%D1%8F%2C%20%D0%B2%D0%B5%D1%81%D1%82%D0%B5%D1%80%D0%BD%2C%20BDRip%201080p%5D%202x%20Dub%20%2B%202x%20MVO%20%2B%203x%20AVO%20%2B%20Original%20eng%20%2B%20Sub%20("
Rio 2,"magnet:?xt=urn:btih:86D7FFD06D08D6A8D217F298A44F28F0DBD37E99&tr=http%3A%2F%2Fbt.t-ru.org%2Fann%3Fmagnet&dn=%D0%A0%D0%B8%D0%BE%202%20%2F%20Rio%202%20(%D0%9A%D0%B0%D1%80%D0%BB%D0%BE%D1%81%20%D0%A1%D0%B0%D0%BB%D0%B4%D0%B0%D0%BD%D0%B0%20%2F%20Carlos%20Saldanha)%20%5B2014%2C%20%D0%BC%D1%83%D0%BB%D1%8C%D1%82%D1%84%D0%B8%D0%BB%D1%8C%D0%BC%2C%20%D0%BC%D1%8E%D0%B7%D0%B8%D0%BA%D0%BB%2C%20%D0%BA%D0%BE%D0%BC%D0%B5%D0%B4%D0%B8%D1%8F%2C%20%D0%BF%D1%80%D0%B8%D0%BA%D0%BB%D1%8E%D1%87%D0%B5%D0%BD%D0%B8%D1%8F%2C%20%D1%81%D0%B5%D0%BC%D0%B5%D0%B9%D0%BD%D1%8B%D0%B9%2C%20BDRip%201080p%5D%20(%D0%9B%D0%BE%D0%BA%D0%B0%D0%BB%D0%B8%D0%B7%D0%BE%D0%B2%D0%B0%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%B2%D0%B8%D0%B4%D0%B5%D0%BE%D1%80%D1%8F%D0%B4)%20Dub"
Rio,"magnet:?xt=urn:btih:2D44B61424A05CF1AE8691399BC3D677FD7F8D50&tr=http%3A%2F%2Fbt4.t-ru.org%2Fann%3Fmagnet&dn=%D0%A0%D0%B8%D0%BE%20%2F%20Rio%20(%D0%9A%D0%B0%D1%80%D0%BB%D0%BE%D1%81%20%D0%A1%D0%B0%D0%BB%D0%B4%D0%B0%D0%BD%D0%B0%20%2F%20Carlos%20Saldanha)%20%5B2011%2C%20%D0%BC%D1%83%D0%BB%D1%8C%D1%82%D1%84%D0%B8%D0%BB%D1%8C%D0%BC%2C%20%D0%BA%D0%BE%D0%BC%D0%B5%D0%B4%D0%B8%D1%8F%2C%20%D0%BF%D1%80%D0%B8%D0%BA%D0%BB%D1%8E%D1%87%D0%B5%D0%BD%D0%B8%D1%8F%2C%20%D1%81%D0%B5%D0%BC%D0%B5%D0%B9%D0%BD%D1%8B%D0%B9%2C%20BDRip%201080p%5D%20Dub%20%2B%20Sub%20(rus%2Ceng)%20%2B%20Original%20eng"
Wreсk-Іt Rаlph,"magnet:?xt=urn:btih:19E221D11B2685237568F87FB7E28C27728492ED&tr=http%3A%2F%2Fbt.t-ru.org%2Fann%3Fmagnet&dn=%D0%A0%D0%B0%D0%BB%D1%8C%D1%84%20%2F%20Wreck-It%20Ralph%20(%D0%A0%D0%B8%D1%87%20%D0%9C%D1%83%D1%80%20%2F%20Rich%20Moore)%20%5B2012%2C%20%D0%BC%D1%83%D0%BB%D1%8C%D1%82%D1%84%D0%B8%D0%BB%D1%8C%D0%BC%2C%20%D1%84%D1%8D%D0%BD%D1%82%D0%B5%D0%B7%D0%B8%2C%20%D0%BA%D0%BE%D0%BC%D0%B5%D0%B4%D0%B8%D1%8F%2C%20%D0%BF%D1%80%D0%B8%D0%BA%D0%BB%D1%8E%D1%87%D0%B5%D0%BD%D0%B8%D1%8F%2C%20%D1%81%D0%B5%D0%BC%D0%B5%D0%B9%D0%BD%D1%8B%D0%B9%2C%20BDRip%201080p%5D%20(%D0%9B%D0%BE%D0%BA%D0%B0%D0%BB%D0%B8%D0%B7%D0%BE%D0%B2%D0%B0%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%B2%D0%B8%D0%B4%D0%B5%D0%BE%D1%80%D1%8F%D0%B4)%20Dub%20%2B"
Ralph Breaks the Internet,"magnet:?xt=urn:btih:471810C288E4498D9656FAB4E512151C0BBF909E&tr=http%3A%2F%2Fbt2.t-ru.org%2Fann%3Fmagnet&dn=%D0%A0%D0%B0%D0%BB%D1%8C%D1%84%20%D0%BF%D1%80%D0%BE%D1%82%D0%B8%D0%B2%20%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%BD%D0%B5%D1%82%D0%B0%20%2F%20Ralph%20Breaks%20the%20Internet%20(%D0%A4%D0%B8%D0%BB%20%D0%94%D0%B6%D0%BE%D0%BD%D1%81%D1%82%D0%BE%D0%BD%20%2F%20Phil%20Johnston%2C%20%D0%A0%D0%B8%D1%87%20%D0%9C%D1%83%D1%80%20%2F%20Rich%20Moore)%20%5B2018%2C%20%D0%A1%D0%A8%D0%90%2C%20%D0%BC%D1%83%D0%BB%D1%8C%D1%82%D1%84%D0%B8%D0%BB%D1%8C%D0%BC%2C%20%D1%84%D1%8D%D0%BD%D1%82%D0%B5%D0%B7%D0%B8%2C%20%D0%BA%D0%BE%D0%BC%D0%B5%D0%B4%D0%B8%D1%8F%2C%20%D0%BF%D1%80%D0%B8%D0%BA"
The Long Weekend,"magnet:?xt=urn:btih:54AED38D2359081E3BDF16BA383350770B1B2347&tr=http%3A%2F%2Fbt4.t-ru.org%2Fann%3Fmagnet&dn=%D0%94%D0%BB%D0%B8%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%83%D0%B8%D0%BA-%D1%8D%D0%BD%D0%B4%20%2F%20The%20Long%20Weekend%20(%D0%9F%D1%8D%D1%82%20%D0%A5%D0%BE%D0%BB%D0%B4%D0%B5%D0%BD%20%2F%20Pat%20Holden)%20%5B2004%2C%20%D0%9A%D0%B0%D0%BD%D0%B0%D0%B4%D0%B0%2C%20%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B1%D1%80%D0%B8%D1%82%D0%B0%D0%BD%D0%B8%D1%8F%2C%20%D0%A1%D0%A8%D0%90%2C%20%D0%BA%D0%BE%D0%BC%D0%B5%D0%B4%D0%B8%D1%8F%2C%20WEB-DL%201080p%5D%20Dub%20(%D0%9C%D0%BE%D1%81%D1%84%D0%B8%D0%BB%D1%8C%D0%BC-%D0%9C%D0%B0%D1%81%D1%82%D0%B5%D1%80)%20%2B%20DVO%20%2B%20"
Murder Mystery,"magnet:?xt=urn:btih:5CE92A2DE774D515F37A45CE0667D76B3E6EFE8A&tr=http%3A%2F%2Fbt.t-ru.org%2Fann%3Fmagnet&dn=%D0%97%D0%B0%D0%B3%D0%B0%D0%B4%D0%BE%D1%87%D0%BD%D0%BE%D0%B5%20%D1%83%D0%B1%D0%B8%D0%B9%D1%81%D1%82%D0%B2%D0%BE%20%2F%20Murder%20Mystery%20(%D0%9A%D0%B0%D0%B9%D0%BB%20%D0%9D%D1%8C%D1%8E%D0%B0%D1%87%D0%B5%D0%BA%20%2F%20Kyle%20Newacheck)%20%5B2019%2C%20%D0%A1%D0%A8%D0%90%2C%20%D0%BA%D0%BE%D0%BC%D0%B5%D0%B4%D0%B8%D1%8F%2C%20%D0%B4%D0%B5%D1%82%D0%B5%D0%BA%D1%82%D0%B8%D0%B2%2C%20WEB-DL%201080p%5D%20Dub%20(%D0%9F%D0%B8%D1%84%D0%B0%D0%B3%D0%BE%D1%80)%20%2B%20Original%20(Eng)%20%2B%20Sub"
Motherless Brooklyn,"magnet:?xt=urn:btih:799BA6C6BE93391D84537CD1F59138437AC94105&tr=http%3A%2F%2Fbt2.t-ru.org%2Fann%3Fmagnet&dn=%D0%A1%D0%B8%D1%80%D0%BE%D1%82%D1%81%D0%BA%D0%B8%D0%B9%20%D0%91%D1%80%D1%83%D0%BA%D0%BB%D0%B8%D0%BD%20%2F%20Motherless%20Brooklyn%20(%D0%AD%D0%B4%D0%B2%D0%B0%D1%80%D0%B4%20%D0%9D%D0%BE%D1%80%D1%82%D0%BE%D0%BD%20%2F%20Edward%20Norton)%20%5B2019%2C%20%D0%A1%D0%A8%D0%90%2C%20%D0%B4%D1%80%D0%B0%D0%BC%D0%B0%2C%20%D0%BA%D1%80%D0%B8%D0%BC%D0%B8%D0%BD%D0%B0%D0%BB%2C%20%D0%B4%D0%B5%D1%82%D0%B5%D0%BA%D1%82%D0%B8%D0%B2%2C%20BDRip%201080p%5D%20Dub%20(BD%20EUR)%20%2B%20AVO%20(%D0%A1%D0%B5%D1%80%D0%B1%D0%B8%D0%BD"
Logan Lucky,"magnet:?xt=urn:btih:F0D539D4DEE5C2F67BB9DCB92221F7A4F689C06E&tr=http%3A%2F%2Fbt3.t-ru.org%2Fann%3Fmagnet&dn=%D0%A3%D0%B4%D0%B0%D1%87%D0%B0%20%D0%9B%D0%BE%D0%B3%D0%B0%D0%BD%D0%B0%20%2F%20Logan%20Lucky%20(%D0%A1%D1%82%D0%B8%D0%B2%D0%B5%D0%BD%20%D0%A1%D0%BE%D0%B4%D0%B5%D1%80%D0%B1%D0%B5%D1%80%D0%B3%20%2F%20Steven%20Soderbergh)%20%5B2017%2C%20%D0%A1%D0%A8%D0%90%2C%20%D0%BA%D0%BE%D0%BC%D0%B5%D0%B4%D0%B8%D1%8F%2C%20%D0%BA%D1%80%D0%B8%D0%BC%D0%B8%D0%BD%D0%B0%D0%BB%2C%20BDRip%201080p%5D%20%5BUS%5D%20Dub%20(Rus%2C%20Ukr)%20%2B%202x%20AVO%20%2B%20Original%20"
Bad Boys for Life,"https://jackett.asm0dey.ru/dl/rutracker/?jackett_apikey=05cie8uca2gbcq8z84spudkuc10orqxw&path=Q2ZESjhOdHNQbWdsbTF0SmpjeTl2TjEyMVR6aXNid1FJMUtad1djRUM0b0g0VWE5YkZpbFpRbktmeXctQVExODdoYzZadmJGTmFSOTlOdlQzY1otR19pa1cwaWNwSHhYeUpLM2dUYXdEWVhGZ012WjNaWEVsR05XclpiaVAxdUdTU1lFSVlJUldXdWNGTEZram9kV0Vzb19TRUNFVVJmN2FvRTRMQU4yZnk4cjRLSzE&file=Bad+Boys+for+Life++%5B2020%2C+BDRip+720p%5D+Dub+(Rus)+%2B+MVO+(HDRezka+Studio)+%2B+Dub+(Ukr)+%2B+Original+(Eng)+%2B+Sub+(Rus%2C+Ukr%2C+Eng)"
Kingsman: The Secret Service,"magnet:?xt=urn:btih:44ACA0E12B28A1BD930D6122C96D71C49F8F3274&tr=http%3A%2F%2Fbt2.t-ru.org%2Fann%3Fmagnet&dn=Kingsman%3A%20%D0%A1%D0%B5%D0%BA%D1%80%D0%B5%D1%82%D0%BD%D0%B0%D1%8F%20%D1%81%D0%BB%D1%83%D0%B6%D0%B1%D0%B0%20%2F%20Kingsman%3A%20The%20Secret%20Service%20(%D0%9C%D1%8D%D1%82%D1%82%D1%8C%D1%8E%20%D0%92%D0%BE%D0%BD%20%2F%20Matthew%20Vaughn)%20%5B2014%2C%20%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B1%D1%80%D0%B8%D1%82%D0%B0%D0%BD%D0%B8%D1%8F%2C%20%D0%B1%D0%BE%D0%B5%D0%B2%D0%B8%D0%BA%2C%20%D0%BA%D0%BE%D0%BC%D0%B5%D0%B4%D0%B8%D1%8F%2C%20%D0%BA%D1%80%D0%B8%D0%BC%D0%B8%D0%BD%D0%B0%D0%BB%2C%20%D0%BF%D1%80%D0%B8%D0%BA%D0%BB%D1%8E%D1%87%D0%B5%D0%BD%D0%B8%D1%8F%2C"
